state,district,school,ap,type,total,American Indian/Alaska Native,Asian,Black,Hispanic,Native Hawaiian/Pacific Islander,Two or More Races,White
WISCONSIN,Osceola School District,Osceola High,Yes,total,542,2,2,2,16,2,16,502
WISCONSIN,Oshkosh Area School District,North High,Yes,ap,92,2,4,4,2,0,4,76
WISCONSIN,Oshkosh Area School District,North High,Yes,total,1270,10,106,73,58,4,46,973
WISCONSIN,Oshkosh Area School District,West High,Yes,ap,287,0,16,2,10,2,7,250
WISCONSIN,Oshkosh Area School District,West High,Yes,total,1661,2,64,28,82,4,40,1441
WISCONSIN,Osseo-Fairchild School District,Osseo-Fairchild High,Yes,ap,21,0,0,0,2,0,0,19
WISCONSIN,Osseo-Fairchild School District,Osseo-Fairchild High,Yes,total,265,4,4,2,10,0,4,241
WISCONSIN,Owen-Withee School District,Owen-Withee High,Yes,ap,2,0,0,0,0,0,0,2
WISCONSIN,Owen-Withee School District,Owen-Withee High,Yes,total,142,2,0,2,7,2,2,127
WISCONSIN,Palmyra-Eagle Area School District,Palmyra-Eagle High,Yes,ap,44,0,0,0,4,0,0,40
WISCONSIN,Palmyra-Eagle Area School District,Palmyra-Eagle High,Yes,total,324,4,0,4,37,0,2,277
WISCONSIN,Pardeeville Area School District,Pardeeville High,Yes,ap,30,0,0,2,0,0,0,28
WISCONSIN,Pardeeville Area School District,Pardeeville High,Yes,total,257,0,4,4,10,0,7,232
WISCONSIN,Parkview School District,Parkview High,Yes,ap,38,0,0,0,2,0,2,34
WISCONSIN,Parkview School District,Parkview High,Yes,total,270,2,0,4,13,0,7,244
WISCONSIN,Pecatonica Area School District,Pecatonica High,Yes,ap,19,0,0,0,0,0,0,19
WISCONSIN,Pecatonica Area School District,Pecatonica High,Yes,total,228,0,0,2,0,0,0,226
WISCONSIN,Pepin Area School District,Pepin High,Yes,ap,7,0,0,0,0,0,0,7
WISCONSIN,Pepin Area School District,Pepin High,Yes,total,88,0,0,0,0,0,0,88
WISCONSIN,Peshtigo School District,Peshtigo High,Yes,ap,86,0,0,2,0,0,2,82
WISCONSIN,Peshtigo School District,Peshtigo High,Yes,total,412,2,7,4,4,0,10,385
WISCONSIN,Pewaukee School District,Pewaukee High,Yes,ap,277,0,16,0,19,0,7,235
WISCONSIN,Pewaukee School District,Pewaukee High,Yes,total,840,2,28,13,61,2,34,700
WISCONSIN,Phelps School District,Phelps High,Yes,ap,2,0,0,0,0,0,0,2
WISCONSIN,Phelps School District,Phelps High,Yes,total,43,2,0,0,4,0,0,37
WISCONSIN,Phillips School District,Phillips High,Yes,ap,21,0,2,0,0,0,0,19
WISCONSIN,Phillips School District,Phillips High,Yes,total,237,4,7,2,7,0,0,217
WISCONSIN,Pittsville School District,Pittsville High,Yes,ap,45,0,2,0,0,0,0,43
WISCONSIN,Pittsville School District,Pittsville High,Yes,total,198,2,2,2,2,0,0,190
WISCONSIN,Platteville School District,Platteville High,Yes,ap,91,0,7,2,2,0,4,76
WISCONSIN,Platteville School District,Platteville High,Yes,total,440,0,10,16,16,0,16,382
WISCONSIN,Plum City School District,Plum City High,No,total,148,0,0,0,10,0,2,136
WISCONSIN,Plymouth Joint School District,Plymouth High,Yes,ap,126,0,4,0,2,0,2,118
WISCONSIN,Plymouth Joint School District,Plymouth High,Yes,total,799,2,10,7,31,0,13,736
WISCONSIN,Port Edwards School District,John Edwards High,Yes,ap,12,0,0,0,2,0,0,10
WISCONSIN,Port Edwards School District,John Edwards High,Yes,total,117,2,4,2,4,0,2,103
WISCONSIN,Port Washington-Saukville School District,Port Washington High,Yes,ap,262,0,5,4,7,0,2,244
WISCONSIN,Port Washington-Saukville School District,Port Washington High,Yes,total,843,7,10,25,46,0,7,748
WISCONSIN,Portage Community School District,Portage Academy of Achievement,No,total,42,2,0,2,4,0,0,34
WISCONSIN,Portage Community School District,Portage High,Yes,ap,97,0,2,2,2,0,0,91
WISCONSIN,Portage Community School District,Portage High,Yes,total,861,7,13,22,37,0,7,775
WISCONSIN,Potosi School District,Potosi High,No,total,119,0,0,0,0,2,2,115
WISCONSIN,Poynette School District,Poynette High,Yes,ap,82,2,0,0,4,0,0,76
WISCONSIN,Poynette School District,Poynette High,Yes,total,343,2,0,2,7,0,7,325
WISCONSIN,Prairie du Chien Area School District,Mighty River Academy of Virtual Education,No,total,18,0,0,0,0,0,2,16
WISCONSIN,Prairie du Chien Area School District,Prairie du Chien High,Yes,ap,288,2,2,2,4,0,4,274
WISCONSIN,Prairie du Chien Area School District,Prairie du Chien High,Yes,total,350,2,2,4,4,0,7,331
WISCONSIN,Prairie Farm Public School District,Prairie Farm High,Yes,ap,4,0,0,0,0,0,0,4
WISCONSIN,Prairie Farm Public School District,Prairie Farm High,Yes,total,103,0,2,2,2,0,0,97
WISCONSIN,Prentice School District,Prentice High,Yes,ap,16,0,0,0,0,0,0,16
WISCONSIN,Prentice School District,Prentice High,Yes,total,130,2,0,2,2,0,0,124
WISCONSIN,Prescott School District,Prescott High,Yes,ap,77,0,2,0,0,0,2,73
WISCONSIN,Prescott School District,Prescott High,Yes,total,383,4,4,0,7,0,7,361
WISCONSIN,Princeton School District,Princeton School,Yes,ap,4,0,0,0,0,0,0,4
WISCONSIN,Princeton School District,Princeton School,Yes,total,351,0,0,0,13,0,4,334
WISCONSIN,Pulaski Community School District,Pulaski High,Yes,ap,208,2,4,0,4,0,2,196
WISCONSIN,Pulaski Community School District,Pulaski High,Yes,total,1065,25,10,10,25,0,19,976
WISCONSIN,Racine Unified School District,Case High,Yes,ap,24,0,2,2,10,0,0,10
WISCONSIN,Racine Unified School District,Case High,Yes,total,1971,4,49,520,448,0,46,904
WISCONSIN,Racine Unified School District,Horlick High,Yes,ap,376,2,7,34,73,0,4,256
WISCONSIN,Racine Unified School District,Horlick High,Yes,total,1893,10,13,448,553,0,43,826
WISCONSIN,Racine Unified School District,Park High,Yes,ap,297,0,2,58,67,0,4,166
WISCONSIN,Racine Unified School District,Park High,Yes,total,1539,4,10,541,409,0,22,553
WISCONSIN,Racine Unified School District,The REAL School,Yes,ap,4,0,0,0,0,0,0,4
WISCONSIN,Racine Unified School District,The REAL School,Yes,total,346,0,7,55,61,2,13,208
WISCONSIN,Racine Unified School District,Walden III High,Yes,ap,89,0,4,4,16,0,4,61
WISCONSIN,Racine Unified School District,Walden III High,Yes,total,301,2,7,31,67,0,4,190
WISCONSIN,Randolph School District,Randolph High,Yes,ap,34,0,2,0,0,0,4,28
WISCONSIN,Randolph School District,Randolph High,Yes,total,166,0,4,0,10,0,4,148
WISCONSIN,Random Lake School District,Random Lake High,Yes,ap,45,0,4,2,2,0,0,37
WISCONSIN,Random Lake School District,Random Lake High,Yes,total,291,2,4,4,10,0,0,271
WISCONSIN,Reedsburg School District,Reedsburg Area High,Yes,ap,157,4,2,0,7,0,2,142
WISCONSIN,Reedsburg School District,Reedsburg Area High,Yes,total,819,7,4,7,55,0,13,733
WISCONSIN,Reedsville School District,Reedsville High,Yes,ap,12,0,0,0,2,0,0,10
WISCONSIN,Reedsville School District,Reedsville High,Yes,total,203,0,2,4,16,0,0,181
WISCONSIN,Rhinelander School District,Northwoods Community Secondary School,No,total,79,2,0,0,2,0,2,73
WISCONSIN,Rhinelander School District,Rhinelander High,Yes,ap,175,2,2,2,2,0,4,163
WISCONSIN,Rhinelander School District,Rhinelander High,Yes,total,758,16,7,7,10,2,10,706
WISCONSIN,Rib Lake School District,Rib Lake High,Yes,ap,7,0,0,0,0,0,0,7
WISCONSIN,Rib Lake School District,Rib Lake High,Yes,total,143,2,0,4,7,0,0,130
WISCONSIN,Rice Lake Area School District,Northern Lakes Regional Academy,Yes,ap,2,0,0,0,2,0,0,0
WISCONSIN,Rice Lake Area School District,Northern Lakes Regional Academy,Yes,total,43,0,2,0,5,0,2,34
WISCONSIN,Rice Lake Area School District,Rice Lake High,Yes,ap,113,0,2,0,4,0,4,103
WISCONSIN,Rice Lake Area School District,Rice Lake High,Yes,total,682,2,13,10,19,0,22,616
WISCONSIN,Richland School District,Richland Center High,Yes,ap,107,2,2,0,2,0,4,97
WISCONSIN,Richland School District,Richland Center High,Yes,total,406,2,4,4,16,0,4,376
WISCONSIN,Richland School District,Richland Online Academy,No,total,12,0,0,2,0,0,0,10
WISCONSIN,Rio Community School District,Rio Middle/High School,No,total,234,0,7,2,4,0,10,211
WISCONSIN,Ripon Area School District,Lumen Charter High,Yes,ap,14,0,0,0,4,0,0,10
WISCONSIN,Ripon Area School District,Lumen Charter High,Yes,total,82,0,0,2,10,0,0,70
WISCONSIN,Ripon Area School District,Ripon High,Yes,ap,119,2,0,2,10,0,2,103
WISCONSIN,Ripon Area School District,Ripon High,Yes,total,451,2,2,7,34,2,4,400
WISCONSIN,River Falls School District,Renaissance Charter Academy,No,total,38,2,0,7,0,0,4,25
WISCONSIN,River Falls School District,River Falls High,Yes,ap,58,0,4,0,4,0,4,46
WISCONSIN,River Falls School District,River Falls High,Yes,total,938,10,19,28,10,2,10,859
WISCONSIN,River Ridge School District,River Ridge Middle/High,Yes,ap,15,0,0,0,2,0,0,13
WISCONSIN,River Ridge School District,River Ridge Middle/High,Yes,total,250,0,4,0,7,0,4,235
WISCONSIN,River Valley School District,River Valley High,Yes,ap,102,0,0,0,0,0,2,100
WISCONSIN,River Valley School District,River Valley High,Yes,total,423,0,4,7,7,0,8,397
WISCONSIN,Riverdale School District,Riverdale High,Yes,ap,18,0,0,0,2,0,0,16
WISCONSIN,Riverdale School District,Riverdale High,Yes,total,154,2,2,2,4,0,2,142
WISCONSIN,Rosendale-Brandon School District,Cirrus Charter High,Yes,ap,4,0,0,0,0,0,0,4
WISCONSIN,Rosendale-Brandon School District,Cirrus Charter High,Yes,total,22,0,0,0,0,0,0,22
WISCONSIN,Rosendale-Brandon School District,Laconia High,Yes,ap,51,0,0,0,2,0,0,49
WISCONSIN,Rosendale-Brandon School District,Laconia High,Yes,total,287,0,0,4,7,0,2,274
WISCONSIN,Rosholt School District,Rosholt High,Yes,ap,53,0,0,0,4,0,0,49
WISCONSIN,Rosholt School District,Rosholt High,Yes,total,190,0,2,0,7,0,0,181
WISCONSIN,Royall School District,Royall High,Yes,ap,13,0,0,0,0,0,0,13
WISCONSIN,Royall School District,Royall High,Yes,total,150,0,2,0,2,0,4,142
WISCONSIN,Saint Croix Central School District,Saint Croix Academy of Virtual Education,No,total,21,0,0,2,2,0,4,13
WISCONSIN,Saint Croix Central School District,Saint Croix Central High,Yes,ap,138,0,2,0,4,0,2,130
WISCONSIN,Saint Croix Central School District,Saint Croix Central High,Yes,total,406,2,4,2,7,2,7,382
WISCONSIN,Saint Croix Falls School District,Saint Croix Falls High,Yes,ap,66,0,0,2,4,0,2,58
WISCONSIN,Saint Croix Falls School District,Saint Croix Falls High,Yes,total,293,2,4,2,7,0,4,274
WISCONSIN,Saint Francis School District,Saint Francis High,Yes,ap,88,2,2,2,19,0,2,61
WISCONSIN,Saint Francis School District,Saint Francis High,Yes,total,570,13,19,52,127,0,16,343
WISCONSIN,Sauk Prairie School District,Sauk Prairie High,Yes,ap,169,0,2,0,7,2,4,154
WISCONSIN,Sauk Prairie School District,Sauk Prairie High,Yes,total,822,2,7,2,82,4,16,709
WISCONSIN,School District of Belleville,Belleville High,Yes,ap,90,0,0,0,4,0,4,82
WISCONSIN,School District of Belleville,Belleville High,Yes,total,267,0,0,0,19,0,4,244
WISCONSIN,School District of Ladysmith,Ladysmith High,Yes,ap,45,0,4,0,0,0,7,34
WISCONSIN,School District of Ladysmith,Ladysmith High,Yes,total,297,2,19,0,10,0,13,253
WISCONSIN,School District of Manawa,Little Wolf Junior/Senior High,Yes,ap,10,0,0,0,0,0,0,10
WISCONSIN,School District of Manawa,Little Wolf Junior/Senior High,Yes,total,329,2,2,4,7,0,7,307
WISCONSIN,School District of Marinette,Marinette High,Yes,ap,81,0,0,0,0,0,2,79
WISCONSIN,School District of Marinette,Marinette High,Yes,total,641,2,5,7,13,0,10,604
WISCONSIN,School District of Oakfield,Oakfield High,Yes,ap,30,0,0,2,0,0,0,28
WISCONSIN,School District of Oakfield,Oakfield High,Yes,total,135,0,4,2,4,0,7,118
WISCONSIN,School District of Thorp,Thorp High,Yes,ap,15,0,2,0,0,0,0,13
WISCONSIN,School District of Thorp,Thorp High,Yes,total,185,2,2,0,0,0,0,181
WISCONSIN,School District of Westfield,Westfield Area High,Yes,ap,16,0,0,0,0,0,0,16
WISCONSIN,School District of Westfield,Westfield Area High,Yes,total,351,0,2,7,19,0,7,316
WISCONSIN,Seeds of Health Inc Agency,Tenor High School,No,total,249,4,2,85,133,0,0,25
WISCONSIN,Seeds of Health Inc Agency,Veritas High,Yes,ap,51,0,2,2,43,0,0,4
WISCONSIN,Seeds of Health Inc Agency,Veritas High,Yes,total,253,2,5,10,217,0,0,19
WISCONSIN,Seneca School District,Seneca High,Yes,ap,7,0,0,0,0,0,0,7
WISCONSIN,Seneca School District,Seneca High,Yes,total,86,0,0,0,0,0,4,82
WISCONSIN,Sevastopol School District,Sevastopol High,Yes,ap,44,0,0,0,2,0,2,40
WISCONSIN,Sevastopol School District,Sevastopol High,Yes,total,184,0,4,0,13,0,4,163
WISCONSIN,Seymour Community School District,Seymour High,No,total,713,76,2,7,22,4,19,583
WISCONSIN,Shawano School District,Shawano High,No,total,807,136,4,7,31,0,25,604
WISCONSIN,Sheboygan Area School District,Central High,No,total,212,5,4,19,64,0,5,115
WISCONSIN,Sheboygan Area School District,George D Warriner High School for Personalized Learning,No,total,120,2,4,2,19,0,2,91
WISCONSIN,Sheboygan Area School District,IDEAS Academy,Yes,ap,30,0,4,0,4,0,0,22
WISCONSIN,Sheboygan Area School District,IDEAS Academy,Yes,total,162,2,4,10,13,2,7,124
WISCONSIN,Sheboygan Area School District,North High,Yes,ap,154,0,19,2,10,0,2,121
WISCONSIN,Sheboygan Area School District,North High,Yes,total,1442,4,280,49,178,2,25,904
WISCONSIN,Sheboygan Area School District,South High,Yes,ap,208,0,34,0,19,0,4,151
WISCONSIN,Sheboygan Area School District,South High,Yes,total,1132,2,187,64,232,0,22,625
WISCONSIN,Sheboygan Falls School District,Sheboygan Falls High,Yes,ap,92,0,0,2,0,0,2,88
WISCONSIN,Sheboygan Falls School District,Sheboygan Falls High,Yes,total,541,0,13,13,16,2,4,493
WISCONSIN,Shell Lake School District,Shell Lake Jr/Sr High,No,total,293,10,4,0,7,0,7,265
WISCONSIN,Shiocton School District,Shiocton High,Yes,ap,22,0,0,0,0,0,0,22
WISCONSIN,Shiocton School District,Shiocton High,Yes,total,228,4,2,0,16,0,4,202
WISCONSIN,Shorewood School District,New Horizons for Learning,No,total,25,0,0,10,2,0,0,13
WISCONSIN,Shorewood School District,Shorewood High,Yes,ap,190,2,4,16,7,0,13,148
WISCONSIN,Shorewood School District,Shorewood High,Yes,total,678,4,40,103,49,0,43,439
WISCONSIN,Shullsburg School District,Shullsburg High,Yes,ap,11,0,0,0,4,0,0,7
WISCONSIN,Shullsburg School District,Shullsburg High,Yes,total,115,0,0,0,10,0,2,103
WISCONSIN,Siren School District,Siren High,Yes,ap,15,2,0,0,0,0,0,13
WISCONSIN,Siren School District,Siren High,Yes,total,237,25,0,0,7,2,22,181
WISCONSIN,Slinger School District,Slinger High,Yes,ap,263,0,2,2,4,0,2,253
WISCONSIN,Slinger School District,Slinger High,Yes,total,1028,0,10,7,31,0,13,967
WISCONSIN,Solon Springs School District,Solon Springs School,Yes,ap,12,0,0,0,0,0,2,10
WISCONSIN,Solon Springs School District,Solon Springs School,Yes,total,259,0,0,2,0,0,4,253
WISCONSIN,Somerset School District,Somerset High,Yes,ap,140,0,4,0,4,0,2,130
WISCONSIN,Somerset School District,Somerset High,Yes,total,492,4,7,7,22,0,4,448
WISCONSIN,South Milwaukee School District,South Milwaukee High,Yes,ap,309,4,10,13,31,0,4,247
WISCONSIN,South Milwaukee School District,South Milwaukee High,Yes,total,1167,13,19,67,193,0,10,865
WISCONSIN,South Shore School District,South Shore Jr/Sr High,Yes,ap,2,0,0,0,0,0,0,2
WISCONSIN,South Shore School District,South Shore Jr/Sr High,Yes,total,85,2,0,0,4,2,7,70
WISCONSIN,Southern Door County School District,Southern Door High,Yes,ap,58,2,2,2,0,0,0,52
WISCONSIN,Southern Door County School District,Southern Door High,Yes,total,347,4,4,4,4,0,0,331
WISCONSIN,Southwestern Wisconsin School District,Southwestern Wisconsin High,Yes,ap,5,0,0,0,0,0,0,5
WISCONSIN,Southwestern Wisconsin School District,Southwestern Wisconsin High,Yes,total,169,0,0,4,2,0,0,163
WISCONSIN,Sparta Area School District,Sparta Alternative Independent Learning School,No,total,31,0,0,2,2,0,2,25
WISCONSIN,Sparta Area School District,Sparta High,Yes,ap,130,2,4,4,7,2,2,109
WISCONSIN,Sparta Area School District,Sparta High,Yes,total,748,4,10,13,64,4,10,643
WISCONSIN,Sparta Area School District,Sparta High Point School,No,total,32,0,2,0,2,0,0,28
WISCONSIN,Spencer School District,Spencer Junior High/High,Yes,ap,16,0,0,0,0,0,0,16
WISCONSIN,Spencer School District,Spencer Junior High/High,Yes,total,391,2,0,2,16,0,7,364
WISCONSIN,Spooner Area School District,Spooner High,Yes,ap,30,0,0,2,0,0,0,28
WISCONSIN,Spooner Area School District,Spooner High,Yes,total,352,4,4,2,7,0,4,331
WISCONSIN,Spring Valley School District,Spring Valley High,Yes,ap,24,0,0,0,0,0,2,22
WISCONSIN,Spring Valley School District,Spring Valley High,Yes,total,200,0,0,0,2,0,2,196
WISCONSIN,Stanley-Boyd Area School District,Stanley-Boyd High,Yes,ap,34,0,0,0,0,0,0,34
WISCONSIN,Stanley-Boyd Area School District,Stanley-Boyd High,Yes,total,317,2,0,7,2,0,2,304
WISCONSIN,Stevens Point Area Public School District,Charles F Fernandez Center Alt Learning,No,total,70,0,2,4,7,0,2,55
WISCONSIN,Stevens Point Area Public School District,Stevens Point Area Senior High,Yes,ap,349,2,16,4,7,0,4,316
WISCONSIN,Stevens Point Area Public School District,Stevens Point Area Senior High,Yes,total,1529,7,106,25,76,2,28,1285
WISCONSIN,Stockbridge School District,Stockbridge High,Yes,ap,7,0,0,0,0,0,0,7
WISCONSIN,Stockbridge School District,Stockbridge High,Yes,total,61,2,0,2,0,0,2,55
WISCONSIN,Stoughton Area School District,JEDI,No,total,17,0,2,0,0,0,2,13
WISCONSIN,Stoughton Area School District,Stoughton High,Yes,ap,234,2,2,4,2,0,7,217
WISCONSIN,Stoughton Area School District,Stoughton High,Yes,total,1034,2,13,34,37,4,31,913
WISCONSIN,Stratford School District,Stratford High,Yes,ap,4,0,0,0,0,0,0,4
WISCONSIN,Stratford School District,Stratford High,Yes,total,303,0,0,0,10,0,7,286
WISCONSIN,Sturgeon Bay School District,Sturgeon Bay High,Yes,ap,39,2,2,2,0,0,2,31
WISCONSIN,Sturgeon Bay School District,Sturgeon Bay High,Yes,total,380,4,7,7,22,2,7,331
WISCONSIN,Sun Prairie Area School District,Prairie Phoenix Academy,No,total,85,2,4,25,4,0,10,40
WISCONSIN,Sun Prairie Area School District,Sun Prairie High,Yes,ap,575,4,43,22,31,2,31,442
WISCONSIN,Sun Prairie Area School District,Sun Prairie High,Yes,total,1615,7,85,178,118,4,106,1117
WISCONSIN,Superior School District,Superior High,Yes,ap,207,4,4,2,2,0,2,193
WISCONSIN,Superior School District,Superior High,Yes,total,1329,55,16,37,25,0,10,1186
WISCONSIN,Suring Public School District,Suring High,Yes,ap,13,0,0,0,0,0,0,13
WISCONSIN,Suring Public School District,Suring High,Yes,total,123,4,0,0,0,0,4,115
WISCONSIN,Three Lakes School District,Three Lakes High,No,total,151,0,2,2,2,0,0,145
WISCONSIN,Tigerton School District,Tigerton High,Yes,ap,2,0,0,0,0,0,0,2
WISCONSIN,Tigerton School District,Tigerton High,Yes,total,122,4,0,0,0,2,4,112
WISCONSIN,Tomah Area School District,Robert Kupper Learning Center,No,total,41,2,0,2,4,0,2,31
WISCONSIN,Tomah Area School District,Tomah High,Yes,ap,178,7,2,4,4,0,4,157
WISCONSIN,Tomah Area School District,Tomah High,Yes,total,903,31,7,16,28,0,13,808
WISCONSIN,Tomahawk School District,Tomahawk High,Yes,ap,109,2,2,0,0,0,2,103
WISCONSIN,Tomahawk School District,Tomahawk High,Yes,total,426,7,4,4,4,0,4,403
WISCONSIN,Tomahawk School District,Tomahawk Middle,No,total,301,2,4,0,2,0,4,289
WISCONSIN,Tomorrow River School District,Amherst High,Yes,ap,54,0,0,0,2,0,0,52
WISCONSIN,Tomorrow River School District,Amherst High,Yes,total,335,2,2,0,7,0,2,322
WISCONSIN,Tri-County Area School District,Tri-County High,Yes,ap,21,0,0,0,2,0,0,19
WISCONSIN,Tri-County Area School District,Tri-County High,Yes,total,185,0,2,2,43,0,2,136
WISCONSIN,Turtle Lake School District,Turtle Lake High,Yes,ap,18,0,0,0,0,0,2,16
WISCONSIN,Turtle Lake School District,Turtle Lake High,Yes,total,119,2,0,2,5,0,4,106
WISCONSIN,Two Rivers Public School District,Two Rivers High,Yes,ap,4,0,0,0,0,0,0,4
WISCONSIN,Two Rivers Public School District,Two Rivers High,Yes,total,458,2,16,11,28,0,10,391
WISCONSIN,Union Grove UHS School District,Union Grove High,Yes,ap,247,2,2,2,13,0,2,226
WISCONSIN,Union Grove UHS School District,Union Grove High,Yes,total,1026,4,7,7,67,0,22,919
WISCONSIN,Unity School District,Unity High,Yes,ap,34,0,0,0,4,0,2,28
WISCONSIN,Unity School District,Unity High,Yes,total,272,22,2,2,7,0,7,232
WISCONSIN,Valders Area School District,Valders High,Yes,ap,15,0,0,0,2,0,0,13
WISCONSIN,Valders Area School District,Valders High,Yes,total,360,2,2,2,19,0,4,331
WISCONSIN,Verona Area School District,Exploration Academy,No,total,78,2,2,10,10,0,2,52
WISCONSIN,Verona Area School District,Verona Area High,Yes,ap,546,4,28,25,49,0,19,421
WISCONSIN,Verona Area School District,Verona Area High,Yes,total,1520,4,61,112,244,2,94,1003
